scientific_name,datetime,description,place_guess,latitude,longitude,tag_list,common_name,url,image_url,user_login,id,species_guess,iconic_taxon_name,taxon_id,num_identification_agreements,num_identification_disagreements,observed_on_string,observed_on,time_observed_at,time_zone,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,user_id,user_name,created_at,updated_at,quality_grade,license,sound_url,oauth_application_id,captive_cultivated
Craugastor fitzingeri,2022-05-12 18:25:54 -0600,,"Turrubares, San José, CR",9.6560666667,-84.540205,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/116771168,https://inaturalist-open-data.s3.amazonaws.com/photos/197141043/medium.jpg,diegolobom,116771168,Fitzinger's Robber Frog,Amphibia,65238,2,0,2022-05-12 18:25:54-06:00,2022-05-12,2022-05-13 00:25:54 UTC,America/Costa_Rica,5749,5749,,open,false,,,36968,Diego Lobo Montoya,2022-05-13 00:35:44 UTC,2025-02-10 18:00:06 UTC,research,CC-BY-NC,,3,false
Craugastor fitzingeri,2022-05-11 20:40:30 -0600,,"Str, Sarapiqui, Heredia, CR",10.4343083333,-84.0081333333,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/116717558,https://static.inaturalist.org/photos/197122898/medium.jpg,morganmuell1,116717558,Fitzinger's Robber Frog,Amphibia,65238,2,0,2022-05-11 20:40:30-06:00,2022-05-11,2022-05-12 02:40:30 UTC,America/Costa_Rica,5,5,,open,false,,,3622394,Morgan Muell,2022-05-12 17:26:15 UTC,2022-05-26 04:44:04 UTC,research,,,3,false
Craugastor fitzingeri,2022-05-11 20:09:52 -0600,,"Sendero Universal, Sarapiqui, Heredia, CR",10.4312333333,-84.0055611167,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/116642105,https://static.inaturalist.org/photos/196912469/medium.jpg,nrpowers,116642105,Ranita Común de Lluvia,Amphibia,65238,1,0,2022-05-11 20:09:52-06:00,2022-05-11,2022-05-12 02:09:52 UTC,America/Costa_Rica,15,15,,open,false,,,4927004,Natalie Powers,2022-05-12 02:14:12 UTC,2022-05-26 04:50:05 UTC,research,,,3,false
Craugastor fitzingeri,2022-05-11 19:44:50 -0600,,"Sarapiquí, CR-HE, CR",10.432325,-84.0085666667,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/116641493,https://static.inaturalist.org/photos/196911060/medium.jpg,nrpowers,116641493,Ranita Común de Lluvia,Amphibia,65238,2,0,2022-05-11 19:44:50-06:00,2022-05-11,2022-05-12 01:44:50 UTC,America/Costa_Rica,4,4,,open,false,,,4927004,Natalie Powers,2022-05-12 02:06:30 UTC,2022-05-26 04:50:33 UTC,research,,,3,false
Craugastor fitzingeri,2022-05-11 18:00:01 -0600,,"Sarapiqui, Heredia, CR",10.4761767825,-83.9973161984,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/116632786,https://inaturalist-open-data.s3.amazonaws.com/photos/196894391/medium.jpg,garinwynn,116632786,Ranita Común de Lluvia,Amphibia,65238,2,0,2022-05-11 18:00:01-06:00,2022-05-11,2022-05-12 00:00:01 UTC,America/Costa_Rica,27604,27604,,open,false,,,5421122,,2022-05-12 00:37:33 UTC,2022-05-26 04:51:10 UTC,research,CC-BY-NC,,3,false
Craugastor fitzingeri,2022-05-11 18:00:12 -0600,,"Sarapiquí, CR-HE, CR",10.4301901734,-84.0087498194,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/116630628,https://inaturalist-open-data.s3.amazonaws.com/photos/196890724/medium.jpg,molly_randolph,116630628,Ranita Común de Lluvia,Amphibia,65238,2,0,2022-05-11 18:00:12-06:00,2022-05-11,2022-05-12 00:00:12 UTC,America/Costa_Rica,4237,4237,,open,false,,,5502449,,2022-05-12 00:20:37 UTC,2022-05-26 04:51:13 UTC,research,CC-BY-NC,,3,false
Craugastor fitzingeri,2022-05-10 20:38:06 -0600,,"Str, Sarapiqui, Heredia, CR",10.4338783333,-84.00843055,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/116626167,https://static.inaturalist.org/photos/196882333/medium.jpg,kendalljacksonwhinery,116626167,Ranita Común de Lluvia,Amphibia,65238,1,0,2022-05-10 20:38:06-06:00,2022-05-10,2022-05-11 02:38:06 UTC,America/Costa_Rica,121,121,,open,false,,,5500504,Kendall Jackson,2022-05-11 23:40:16 UTC,2022-06-10 02:22:40 UTC,research,,,3,false
Craugastor fitzingeri,2022-05-10 21:21:52 -0600,,"Heredia Province, Sarapiqui, Costa Rica",10.4316895441,-84.0073509514,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/116622448,https://inaturalist-open-data.s3.amazonaws.com/photos/196875356/medium.jpeg,hcobb,116622448,Ranita Común de Lluvia,Amphibia,65238,2,0,2022-05-10 21:21:52,2022-05-10,2022-05-11 03:21:52 UTC,America/Costa_Rica,43,43,,open,false,,,3954762,,2022-05-11 23:05:20 UTC,2022-05-26 04:51:47 UTC,research,CC-BY-NC,,2,false
Craugastor fitzingeri,2022-05-09 20:03:56 -0600,,"Sarapiquí, CR-HE, CR",10.4303203285,-84.0052638209,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/116409138,https://static.inaturalist.org/photos/196500123/medium.jpg,morganmuell1,116409138,Fitzinger's Robber Frog,Amphibia,65238,2,0,2022-05-09 20:03:56-06:00,2022-05-09,2022-05-10 02:03:56 UTC,America/Costa_Rica,81,81,,open,false,,,3622394,Morgan Muell,2022-05-10 12:27:45 UTC,2022-05-26 05:09:49 UTC,research,,,3,false
Craugastor fitzingeri,2022-05-09 11:07:09 -0600,,"Osa, Puntarenas, CR",9.1923966667,-83.7332166667,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/116300898,https://inaturalist-open-data.s3.amazonaws.com/photos/196323566/medium.jpg,everest4,116300898,Fitzinger's Robber Frog,Amphibia,65238,2,0,2022-05-09 11:07:09-06:00,2022-05-09,2022-05-09 17:07:09 UTC,America/Costa_Rica,86,86,,open,false,,,3791810,Everest,2022-05-09 17:08:45 UTC,2023-06-29 00:02:38 UTC,research,CC-BY-NC,,3,false
Craugastor fitzingeri,2022-03-28 20:33:00 -0500,,"Santa Fe District, Panama",8.5644659608,-81.0611334175,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/116042784,https://inaturalist-open-data.s3.amazonaws.com/photos/195855898/medium.jpg,canadianorway,116042784,Fitzinger's Robber Frog,Amphibia,65238,2,0,2022/03/28 8:33 PM,2022-03-28,2022-03-29 01:33:00 UTC,America/Panama,947,947,,open,false,,,1460476,canadianorway,2022-05-08 07:11:25 UTC,2022-05-27 04:20:26 UTC,research,CC-BY-NC-ND,,NA,false
Craugastor fitzingeri,2022-05-06 20:52:00 -0600,,"9675+GW7, Guanacaste Province, Río Chiquito, Costa Rica",10.3637872,-84.790206,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/116028543,https://inaturalist-open-data.s3.amazonaws.com/photos/195826820/medium.jpeg,antye,116028543,Fitzinger's Robber Frog,Amphibia,65238,3,0,2022/05/06 8:52 PM,2022-05-06,2022-05-07 02:52:00 UTC,America/Costa_Rica,210,210,,open,false,,,3010130,Anthony Ye,2022-05-08 04:12:29 UTC,2023-04-04 12:35:22 UTC,research,CC-BY-NC,,NA,false
Craugastor fitzingeri,2022-05-06 20:46:00 -0600,,"9675+GW7, Guanacaste Province, Río Chiquito, Costa Rica",10.3637872,-84.790206,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/116028540,https://inaturalist-open-data.s3.amazonaws.com/photos/195826440/medium.jpeg,antye,116028540,Fitzinger's Robber Frog,Amphibia,65238,2,0,2022/05/06 8:46 PM,2022-05-06,2022-05-07 02:46:00 UTC,America/Costa_Rica,210,210,,open,false,,,3010130,Anthony Ye,2022-05-08 04:12:27 UTC,2022-05-27 04:32:36 UTC,research,CC-BY-NC,,NA,false
Craugastor fitzingeri,2022-05-05 18:30:25 -0600,,"9H99+VQJ, Barrio La Plaza, Provincia de Alajuela, San Carlos, Costa Rica",10.3696041106,-84.4298095703,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/115655949,https://inaturalist-open-data.s3.amazonaws.com/photos/195197981/medium.jpeg,jose_herra,115655949,Fitzinger's Robber Frog,Amphibia,65238,2,0,2022-05-05 18:30:25,2022-05-05,2022-05-06 00:30:25 UTC,America/Costa_Rica,NA,NA,,open,false,gps,gps,3823999,José Pablo Herra Azofeifa,2022-05-06 00:31:50 UTC,2022-05-27 05:30:47 UTC,research,CC-BY-NC,,2,false
Craugastor fitzingeri,2019-12-05 22:25:00 -0500,,"Ancón, Panamá",9.0743503307,-79.6446320415,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/115517756,https://inaturalist-open-data.s3.amazonaws.com/photos/194961320/medium.jpeg,deyviscastillo,115517756,Ranita Común de Lluvia,Amphibia,65238,2,0,2019-12-05 22:25:00,2019-12-05,2019-12-06 03:25:00 UTC,America/Panama,138,138,,open,false,gps,gps,5597307,Deyvis Eden Castillo Gonzalez,2022-05-05 06:20:51 UTC,2024-04-16 00:49:20 UTC,research,CC-BY-NC,,2,false
Craugastor fitzingeri,2022-05-04 19:04:26 -0600,,"Aguirre, Puntarenas, CR",9.342975,-83.9525216667,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/115494845,https://inaturalist-open-data.s3.amazonaws.com/photos/194922487/medium.jpg,mccandrea,115494845,Fitzinger's Robber Frog,Amphibia,65238,3,0,Wed May 04 2022 19:04:26 GMT-0600 (CST),2022-05-04,2022-05-05 01:04:26 UTC,America/Costa_Rica,41,41,,open,false,,,4174509,,2022-05-05 02:47:07 UTC,2023-04-04 12:35:57 UTC,research,CC-BY-NC,,3,false
Craugastor fitzingeri,2022-04-29 00:07:03 -0500,,"GW7C+C9M, Santa Fé, Panamá",8.51221275,-81.0801238889,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/115276263,https://static.inaturalist.org/photos/194593540/medium.jpeg,edgarabel,115276263,Fitzinger's Robber Frog,Amphibia,65238,2,0,2022-04-29 00:07:03,2022-04-29,2022-04-29 05:07:03 UTC,America/Panama,NA,NA,,open,false,gps,gps,1035082,Edgar Abel Toribio Pèrez,2022-05-04 02:51:35 UTC,2022-05-27 15:22:01 UTC,research,,,2,false
Craugastor fitzingeri,2022-05-02 19:51:49 -0600,,"CXJW+FHR, Barrio Flaminia, Heredia, Puerto Viejo, Costa Rica",10.4306144714,-84.0064086914,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/115105645,https://static.inaturalist.org/photos/194307242/medium.jpeg,octavioruiz,115105645,Fitzinger's Robber Frog,Amphibia,65238,2,0,2022-05-02 19:51:49,2022-05-02,2022-05-03 01:51:49 UTC,America/Costa_Rica,NA,NA,,open,false,gps,gps,2120921,Octavio Ruiz Chavarria,2022-05-03 13:04:45 UTC,2022-05-27 13:29:08 UTC,research,,,2,false
Craugastor fitzingeri,2022-05-01 12:05:11 -0500,,"Cocle, PA",8.6365116667,-80.1135638333,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/115032510,https://inaturalist-open-data.s3.amazonaws.com/photos/194187050/medium.jpg,chrysoptera,115032510,Ranita Común de Lluvia,Amphibia,65238,3,0,2022-05-01 12:05:11-05:00,2022-05-01,2022-05-01 17:05:11 UTC,America/Panama,13,13,,open,false,,,392595,Cameron Rutt,2022-05-03 04:08:40 UTC,2022-06-13 14:59:39 UTC,research,CC-BY-NC,,3,false
Craugastor fitzingeri,2022-04-30 22:40:58 -0500,,"Colón, Panamá",9.3308359722,-79.848905,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/114417995,https://static.inaturalist.org/photos/193212301/medium.jpeg,manuelwalter3,114417995,Ranita Común de Lluvia,Amphibia,65238,1,0,2022-04-30 22:40:58,2022-04-30,2022-05-01 03:40:58 UTC,America/Panama,NA,NA,,open,false,gps,gps,2665222,Manuel Walter,2022-05-01 21:53:54 UTC,2023-06-05 02:25:04 UTC,research,,,2,false
Craugastor fitzingeri,2022-04-30 21:52:39 -0600,,"GFQW+HC5, Limón, Pococí, Costa Rica",10.538418,-83.50346,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/114094946,https://static.inaturalist.org/photos/192705570/medium.jpeg,octavestone,114094946,Fitzinger's Robber Frog,Amphibia,65238,1,0,2022-04-30 21:52:39,2022-04-30,2022-05-01 03:52:39 UTC,America/Costa_Rica,NA,NA,,open,false,gps,gps,5569974,Octave Stone,2022-05-01 04:00:00 UTC,2022-05-07 15:10:58 UTC,research,,,2,false
Craugastor fitzingeri,2022-04-25 22:46:00 -0600,,"Chilamate Rainforest Eco Retreat, Heredia Province, Puerto Viejo de Sarapiqui, Costa Rica",10.449388,-84.06443,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/114067570,https://inaturalist-open-data.s3.amazonaws.com/photos/192657232/medium.jpeg,nycticorax,114067570,Fitzinger's Robber Frog,Amphibia,65238,1,0,2022/04/25 10:46 PM,2022-04-25,2022-04-26 04:46:00 UTC,America/Costa_Rica,80,80,,open,false,,manual,144923,,2022-05-01 02:15:38 UTC,2022-05-08 14:27:53 UTC,research,CC-BY-NC,,NA,false
Craugastor fitzingeri,2022-04-24 00:00:00 -0500,,Darién,7.8670072502,-77.8367282823,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/113673602,https://static.inaturalist.org/photos/192036548/medium.jpeg,daniela1226,113673602,Ranita Común de Lluvia,Amphibia,65238,1,0,2022-04-24,2022-04-24,,America/Panama,154488,154488,,open,false,,,5598309,Daniela Galvis,2022-04-30 03:57:35 UTC,2022-04-30 12:47:45 UTC,research,,,2,false
Craugastor fitzingeri,2022-04-29 05:10:44 -0600,,"Golfito, Puntarenas, CR",8.6195599872,-83.4759303896,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/113510338,https://inaturalist-open-data.s3.amazonaws.com/photos/191764342/medium.jpg,farpost,113510338,Fitzinger's Robber Frog,Amphibia,65238,1,0,2022-04-29 05:10:44-06:00,2022-04-29,2022-04-29 11:10:44 UTC,America/Costa_Rica,35,35,,open,false,,,216080,Scott Ramos,2022-04-29 19:03:06 UTC,2023-04-04 17:12:01 UTC,research,CC-BY-NC,,3,false
Craugastor fitzingeri,2022-02-06 20:57:00 -0600,,"Barrio Flaminia, Heredia, Sarapiquí, Costa Rica",10.4304511591,-84.0039132817,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/113250591,https://static.inaturalist.org/photos/191344893/medium.jpeg,sebastianploner,113250591,Fitzinger's Robber Frog,Amphibia,65238,2,0,2022/02/06 8:57 PM,2022-02-06,2022-02-07 02:57:00 UTC,America/Costa_Rica,51,51,,open,false,,,1242478,Sebastian Ploner,2022-04-28 18:48:36 UTC,2022-05-02 07:33:48 UTC,research,,,NA,false
Craugastor fitzingeri,2022-02-10 22:03:00 -0600,,"Cartago, Q6MX+H7Q, Selva, Provincia de Cartago, Costa Rica",9.7839704,-83.7517545,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/113072228,https://static.inaturalist.org/photos/191040612/medium.jpg,marcodehaas,113072228,Craugastor fitzingeri,Amphibia,65238,2,0,2022/02/10 10:03 PM,2022-02-10,2022-02-11 04:03:00 UTC,America/Costa_Rica,450,450,,open,false,,,1387639,Marco de Haas,2022-04-27 09:54:51 UTC,2025-05-31 01:06:01 UTC,research,,,NA,false
Craugastor fitzingeri,2020-09-10 10:39:51 -0600,,"R2Q7+FFW, El Danto, Provincia de Puntarenas, Costa Rica",8.838911657,-82.9872149974,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/112958825,https://static.inaturalist.org/photos/190843584/medium.jpeg,estefany_gonzalez,112958825,Ranita Común de Lluvia,Amphibia,65238,1,0,2020-09-10 10:39:51,2020-09-10,2020-09-10 16:39:51 UTC,America/Costa_Rica,9,9,,open,false,gps,gps,4709514,Estefany González,2022-04-26 12:34:46 UTC,2024-04-10 22:59:08 UTC,research,,,2,false
Craugastor fitzingeri,2022-04-14 18:14:45 -0600,,"Osa, Puntarenas, CR",8.64277,-83.72532,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/112704083,https://static.inaturalist.org/photos/190383545/medium.jpg,scott_delyea,112704083,Fitzinger's Robber Frog,Amphibia,65238,2,0,2022-04-14 18:14:45-06:00,2022-04-14,2022-04-15 00:14:45 UTC,America/Costa_Rica,8,8,,open,false,,,907128,Scott Delyea,2022-04-24 17:57:50 UTC,2022-05-08 21:46:28 UTC,research,,,3,false
Craugastor fitzingeri,2012-01-23 18:22:00 -0600,,"Alajuela Province, San Mateo, Costa Rica",9.9696475479,-84.4726058249,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/112668813,https://inaturalist-open-data.s3.amazonaws.com/photos/190321302/medium.jpg,crawlingworld,112668813,Fitzinger's Robber Frog,Amphibia,65238,1,0,2012/01/23 6:22 PM,2012-01-23,2012-01-24 00:22:00 UTC,America/Costa_Rica,20,20,,open,false,,,706076,Thomas Hiller (he/him),2022-04-24 14:07:51 UTC,2024-08-30 07:53:45 UTC,research,CC-BY-NC,,NA,false
Craugastor fitzingeri,2022-03-04 19:26:07 -0600,,"Manuel Antonio National Park, Quepos, Puntarenas, CR",9.3786182508,-84.1248952085,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/111988886,https://inaturalist-open-data.s3.amazonaws.com/photos/189119206/medium.jpg,mysteriosus,111988886,Fitzinger's Robber Frog,Amphibia,65238,2,0,2022-03-04 19:26:07-06:00,2022-03-04,2022-03-05 01:26:07 UTC,Central America,399,399,,open,false,,,5521732,,2022-04-19 00:00:01 UTC,2023-04-12 13:40:59 UTC,research,CC-BY-NC,,3,false
Craugastor fitzingeri,2022-04-14 19:32:37 -0500,,"Calle Parque Nacional, Aguirre, Puntarenas, CR",9.39172,-84.1461333333,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/111968788,https://inaturalist-open-data.s3.amazonaws.com/photos/189082650/medium.jpg,gabriel-benavides,111968788,Fitzinger's Robber Frog,Amphibia,65238,1,0,Thu Apr 14 2022 19:32:37 GMT-0500 (CDT),2022-04-14,2022-04-15 00:32:37 UTC,Mexico City,NA,NA,,open,false,,,96879,Gabriel Benavides,2022-04-18 20:34:19 UTC,2023-04-04 12:37:46 UTC,research,CC-BY-NC-ND,,3,false
Craugastor fitzingeri,2022-02-12 22:12:00 +0100,,El Copal,9.7839704,-83.7517545,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/111958326,https://inaturalist-open-data.s3.amazonaws.com/photos/189037245/medium.jpeg,gurucumi,111958326,Fitzinger's Robber Frog,Amphibia,65238,2,0,2022/02/12 10:12 PM CET,2022-02-12,2022-02-12 21:12:00 UTC,Paris,450,450,,open,false,,,2457002,Daniel Linzbauer,2022-04-18 19:03:16 UTC,2025-05-31 01:05:59 UTC,research,CC-BY,,NA,false
Craugastor fitzingeri,2022-04-17 20:32:51 +0200,,"HFVC+FW5, San Francisco de Tortuguero, Limón, Pococí, Costa Rica",10.5936179722,-83.527591,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/111877176,https://inaturalist-open-data.s3.amazonaws.com/photos/188917539/medium.jpeg,sebastiaanbosma,111877176,Fitzinger's Robber Frog,Amphibia,65238,2,0,2022-04-17 20:32:51,2022-04-17,2022-04-17 18:32:51 UTC,Paris,NA,NA,,open,false,,,5271997,,2022-04-18 02:34:53 UTC,2023-04-04 12:38:14 UTC,research,CC-BY-NC,,2,false
Craugastor fitzingeri,2022-03-25 19:00:00 UTC,,"Finca Florida antiguo Rio Sierpe Lodge, Provincia de Puntarenas, Sierpe, 60503, Costa Rica",8.7952481,-83.5868807,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/111857726,https://inaturalist-open-data.s3.amazonaws.com/photos/188879640/medium.jpeg,antye,111857726,Fitzinger's Robber Frog,Amphibia,65238,1,0,2022/03/25 7:00 PM UTC,2022-03-25,2022-03-25 19:00:00 UTC,UTC,210,210,,open,false,,,3010130,Anthony Ye,2022-04-17 23:40:56 UTC,2022-04-17 23:44:55 UTC,research,CC-BY-NC,,NA,false
Craugastor fitzingeri,2022-03-25 19:00:00 UTC,,"Finca Florida antiguo Rio Sierpe Lodge, Provincia de Puntarenas, Sierpe, 60503, Costa Rica",8.7952481,-83.5868807,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/111857719,https://inaturalist-open-data.s3.amazonaws.com/photos/188879313/medium.jpeg,antye,111857719,Fitzinger's Robber Frog,Amphibia,65238,1,0,2022/03/25 7:00 PM UTC,2022-03-25,2022-03-25 19:00:00 UTC,UTC,210,210,,open,false,,,3010130,Anthony Ye,2022-04-17 23:40:55 UTC,2022-04-17 23:45:02 UTC,research,CC-BY-NC,,NA,false
Craugastor fitzingeri,2022-04-15 19:50:48 -0400,,"Puntarenas Province, Costa Rica",9.5785444444,-84.2124194444,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/111702178,https://inaturalist-open-data.s3.amazonaws.com/photos/188596426/medium.jpeg,kim323,111702178,Fitzinger's Robber Frog,Amphibia,65238,1,0,2022-04-15 19:50:48,2022-04-15,2022-04-15 23:50:48 UTC,Eastern Time (US & Canada),NA,NA,,open,false,gps,gps,1404335,Kim Brown,2022-04-16 21:34:33 UTC,2022-04-16 22:07:56 UTC,research,CC-BY-NC,,2,false
Craugastor fitzingeri,2022-04-15 19:13:41 -0400,,"Puntarenas Province, Costa Rica",9.5789083333,-84.2126055556,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/111701665,https://inaturalist-open-data.s3.amazonaws.com/photos/188595588/medium.jpeg,kim323,111701665,Fitzinger's Robber Frog,Amphibia,65238,1,0,2022-04-15 19:13:41,2022-04-15,2022-04-15 23:13:41 UTC,Eastern Time (US & Canada),NA,NA,,open,false,gps,gps,1404335,Kim Brown,2022-04-16 21:31:19 UTC,2022-04-16 22:07:43 UTC,research,CC-BY-NC,,2,false
Craugastor fitzingeri,2022-04-13 15:18:36 -0500,,"Bocas del Toro, Panamá",9.088953,-81.545062,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/111584822,https://inaturalist-open-data.s3.amazonaws.com/photos/188384890/medium.jpeg,chicho1986,111584822,Ranita Común de Lluvia,Amphibia,65238,1,0,2022-04-13 15:18:36,2022-04-13,2022-04-13 20:18:36 UTC,Lima,NA,NA,,open,false,gps,gps,2071889,Eduardo Zerna,2022-04-15 23:27:16 UTC,2024-08-15 16:52:54 UTC,research,CC-BY-NC,,2,false
Craugastor fitzingeri,2022-04-04 20:36:37 +0100,,"Osa, Puntarenas, CR",8.6309341351,-83.7261580549,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/110484840,https://static.inaturalist.org/photos/186385985/medium.jpg,janeyd,110484840,Ranita Común de Lluvia,Amphibia,65238,1,0,Mon Apr 04 2022 20:36:37 GMT-0600 (CST),2022-04-04,2022-04-04 19:36:37 UTC,London,67,67,,open,false,,,770371,Jane Dixon,2022-04-05 13:37:57 UTC,2023-07-20 19:20:19 UTC,research,,,3,false
Craugastor fitzingeri,2022-03-09 19:59:00 -0500,,"Arenal Oasis, Alajuela Province, San Carlos, Costa Rica",10.4612076053,-84.664571381,"Alajuela, Arenal Oasis, Costa Rica, Craugastor fitzingeri, Fitzinger's Robber Frog, frog",Fitzinger's Robber Frog,https://www.inaturalist.org/observations/109573574,https://inaturalist-open-data.s3.amazonaws.com/photos/184698622/medium.jpg,jaspersail,109573574,Fitzinger's Robber Frog,Amphibia,65238,1,0,2022/03/09 7:59 PM EST,2022-03-09,2022-03-10 00:59:00 UTC,Eastern Time (US & Canada),457,457,,open,false,,,1215101,John Christensen,2022-03-26 19:57:27 UTC,2025-04-03 23:29:31 UTC,research,CC-BY-NC,,NA,false
Craugastor fitzingeri,2022-02-07 20:05:00 UTC,,"Heredia, Sarapiquí, Costa Rica",10.4334862953,-84.008212758,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/109331739,https://static.inaturalist.org/photos/184243304/medium.jpg,marcodehaas,109331739,Fitzinger's Robber Frog,Amphibia,65238,1,0,2022/02/07 8:05 PM UTC,2022-02-07,2022-02-07 20:05:00 UTC,UTC,31,31,,open,false,,,1387639,Marco de Haas,2022-03-23 23:37:28 UTC,2022-03-23 23:40:04 UTC,research,,,NA,false
Craugastor fitzingeri,2022-02-25 21:47:00 UTC,,"Barrio Flaminia, Heredia, Sarapiquí, Costa Rica",10.4348574814,-84.002585947,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/109288827,https://inaturalist-open-data.s3.amazonaws.com/photos/184166648/medium.jpg,kylejhorner,109288827,Fitzinger's Robber Frog,Amphibia,65238,1,0,2022/02/25 9:47 PM UTC,2022-02-25,2022-02-25 21:47:00 UTC,UTC,31,31,,open,false,,,1288494,Kyle Horner,2022-03-23 15:04:24 UTC,2024-09-26 20:13:52 UTC,research,CC-BY-NC,,NA,false
Craugastor fitzingeri,2022-01-31 18:49:00 -0700,,"Puntarenas Province, Monteverde, Costa Rica",10.3298061426,-84.8279660481,"Costa Rica, Vida, travel",Fitzinger's Robber Frog,https://www.inaturalist.org/observations/108725648,https://inaturalist-open-data.s3.amazonaws.com/photos/183115797/medium.jpg,raddice,108725648,Fitzinger's Robber Frog,Amphibia,65238,1,0,2022/01/31 6:49 PM MST,2022-01-31,2022-02-01 01:49:00 UTC,Mountain Time (US & Canada),4,4,,open,false,,,4018130,Radd Icenoggle,2022-03-16 14:15:16 UTC,2024-02-18 23:08:18 UTC,research,CC-BY-NC,,NA,false
Craugastor fitzingeri,2022-03-12 21:13:00 -0600,,"Colón District, Panama",9.1351578322,-79.7217510626,iNaturalist Panama 2022,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/108702020,https://inaturalist-open-data.s3.amazonaws.com/photos/183069629/medium.jpg,hubertszcz,108702020,Ranita Común de Lluvia,Amphibia,65238,1,0,2022/03/12 9:13 PM CST,2022-03-12,2022-03-13 03:13:00 UTC,Central America,31,31,,open,false,,,1031873,Hubert Szczygieł,2022-03-16 02:44:54 UTC,2024-11-07 08:03:07 UTC,research,CC-BY-NC,,NA,false
Craugastor fitzingeri,2022-03-15 19:42:34 -1000,,"Coto Brus, Puntarenas, CR",8.784945,-82.9566033333,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/108701355,https://static.inaturalist.org/photos/183068964/medium.jpg,an_bui,108701355,Ranita Común de Lluvia,Amphibia,65238,1,0,Tue Mar 15 2022 19:42:34 GMT-0600 (CST),2022-03-15,2022-03-16 05:42:34 UTC,Hawaii,42,42,,open,false,,,655345,,2022-03-16 02:34:21 UTC,2022-03-16 03:52:56 UTC,research,,,3,false
Craugastor fitzingeri,2022-03-13 01:05:20 UTC,,"Puntarenas Province, Costa Rica",8.5195317997,-83.4077159997,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/108701045,https://static.inaturalist.org/photos/183068271/medium.jpeg,sophieclark,108701045,Ranita Común de Lluvia,Amphibia,65238,1,0,2022-03-12 19:05:20,2022-03-12,2022-03-13 01:05:20 UTC,UTC,NA,NA,,open,false,gps,gps,1765988,sophie clark,2022-03-16 02:29:13 UTC,2022-03-16 03:53:50 UTC,research,,,2,false
Craugastor fitzingeri,2022-03-11 23:01:01 -0500,,"Isla Barro Colorado, Panamá, PA",9.163475,-79.8381366667,,Fitzinger's Robber Frog,https://www.inaturalist.org/observations/108412019,https://inaturalist-open-data.s3.amazonaws.com/photos/182525140/medium.jpg,briwallace,108412019,Fitzinger's Robber Frog,Amphibia,65238,1,0,Fri Mar 11 2022 23:01:01 GMT-0500 (EST),2022-03-11,2022-03-12 04:01:01 UTC,Eastern Time (US & Canada),10,10,,open,false,,,508226,,2022-03-12 04:56:42 UTC,2023-02-05 20:22:06 UTC,research,CC-BY-NC,,3,false
